row.names,value,nme,method,time,od,orig,dest,node
4310,9.363704e+02,local->switch,obs,(02/22/99 07:12:42),1,local,switch,
4311,4.915825e+00,local->local,obs,(02/22/99 07:12:42),1,local,local,
4312,2.801347e+00,local->corp,obs,(02/22/99 07:12:42),1,local,corp,
4313,5.656566e-01,corp->fddi,obs,(02/22/99 07:12:42),1,corp,fddi,
4314,1.920506e+04,corp->switch,obs,(02/22/99 07:12:42),1,corp,switch,
4315,4.067340e+00,corp->local,obs,(02/22/99 07:12:42),1,corp,local,
4316,0.000000e+00,corp->corp,obs,(02/22/99 07:12:42),1,corp,corp,
4317,8.007471e+03,src fddi,obs,(02/22/99 07:12:42),0,fddi,all,fddi
4318,7.662153e+04,src switch,obs,(02/22/99 07:12:42),0,switch,all,switch
4319,5.849303e+03,src local,obs,(02/22/99 07:12:42),0,local,all,local
4320,1.920969e+04,src corp,obs,(02/22/99 07:12:42),0,corp,all,corp
4321,4.942502e+03,dst fddi,obs,(02/22/99 07:12:42),0,all,fddi,fddi
4322,2.354324e+04,dst switch,obs,(02/22/99 07:12:42),0,all,switch,switch
4323,1.210080e+04,dst local,obs,(02/22/99 07:12:42),0,all,local,local
4324,6.910145e+04,dst corp,obs,(02/22/99 07:12:42),0,all,corp,corp
4325,1.096880e+05,total,obs,(02/22/99 07:12:42),0,all,all,all
4351,0.000000e+00,fddi->fddi,obs,(02/22/99 07:17:42),1,fddi,fddi,
4352,7.779798e+01,fddi->switch,obs,(02/22/99 07:17:42),1,fddi,switch,
4353,9.152374e+03,fddi->local,obs,(02/22/99 07:17:42),1,fddi,local,
4354,2.828283e-01,fddi->corp,obs,(02/22/99 07:17:42),1,fddi,corp,
4355,6.946801e+01,switch->fddi,obs,(02/22/99 07:17:42),1,switch,fddi,
4356,1.879825e+03,switch->switch,obs,(02/22/99 07:17:42),1,switch,switch,
4357,4.321842e+03,switch->local,obs,(02/22/99 07:17:42),1,switch,local,
4358,3.420076e+04,switch->corp,obs,(02/22/99 07:17:42),1,switch,corp,
4359,4.231717e+03,local->fddi,obs,(02/22/99 07:17:42),1,local,fddi,
4360,8.262795e+02,local->switch,obs,(02/22/99 07:17:42),1,local,switch,
4361,1.089226e+01,local->local,obs,(02/22/99 07:17:42),1,local,local,
4362,3.649832e+00,local->corp,obs,(02/22/99 07:17:42),1,local,corp,
4363,5.656566e-01,corp->fddi,obs,(02/22/99 07:17:42),1,corp,fddi,
4364,5.958525e+03,corp->switch,obs,(02/22/99 07:17:42),1,corp,switch,
4365,4.511785e+00,corp->local,obs,(02/22/99 07:17:42),1,corp,local,
4366,0.000000e+00,corp->corp,obs,(02/22/99 07:17:42),1,corp,corp,
4367,9.230455e+03,src fddi,obs,(02/22/99 07:17:42),0,fddi,all,fddi
4368,4.047189e+04,src switch,obs,(02/22/99 07:17:42),0,switch,all,switch
4369,5.072539e+03,src local,obs,(02/22/99 07:17:42),0,local,all,local
4370,5.963603e+03,src corp,obs,(02/22/99 07:17:42),0,corp,all,corp
4371,4.301751e+03,dst fddi,obs,(02/22/99 07:17:42),0,all,fddi,fddi
4372,8.742428e+03,dst switch,obs,(02/22/99 07:17:42),0,all,switch,switch
4373,1.348962e+04,dst local,obs,(02/22/99 07:17:42),0,all,local,local
4374,3.420469e+04,dst corp,obs,(02/22/99 07:17:42),0,all,corp,corp
4375,6.073849e+04,total,obs,(02/22/99 07:17:42),0,all,all,all
4401,0.000000e+00,fddi->fddi,obs,(02/22/99 07:22:43),1,fddi,fddi,
4402,6.334680e+01,fddi->switch,obs,(02/22/99 07:22:43),1,fddi,switch,
4403,7.901902e+03,fddi->local,obs,(02/22/99 07:22:43),1,fddi,local,
4404,2.828283e-01,fddi->corp,obs,(02/22/99 07:22:43),1,fddi,corp,
4405,4.696970e+01,switch->fddi,obs,(02/22/99 07:22:43),1,switch,fddi,
4406,3.496471e+03,switch->switch,obs,(02/22/99 07:22:43),1,switch,switch,
4407,4.419953e+03,switch->local,obs,(02/22/99 07:22:43),1,switch,local,
4408,3.632252e+04,switch->corp,obs,(02/22/99 07:22:43),1,switch,corp,
4409,4.950145e+03,local->fddi,obs,(02/22/99 07:22:43),1,local,fddi,
4410,1.062020e+03,local->switch,obs,(02/22/99 07:22:43),1,local,switch,
4411,5.185185e+00,local->local,obs,(02/22/99 07:22:43),1,local,local,
4412,2.262626e+00,local->corp,obs,(02/22/99 07:22:43),1,local,corp,
4413,5.656566e-01,corp->fddi,obs,(02/22/99 07:22:43),1,corp,fddi,
4414,6.401781e+03,corp->switch,obs,(02/22/99 07:22:43),1,corp,switch,
4415,4.646465e+00,corp->local,obs,(02/22/99 07:22:43),1,corp,local,
4416,0.000000e+00,corp->corp,obs,(02/22/99 07:22:43),1,corp,corp,
4417,7.965532e+03,src fddi,obs,(02/22/99 07:22:43),0,fddi,all,fddi
4418,4.428591e+04,src switch,obs,(02/22/99 07:22:43),0,switch,all,switch
4419,6.019613e+03,src local,obs,(02/22/99 07:22:43),0,local,all,local
4420,6.406993e+03,src corp,obs,(02/22/99 07:22:43),0,corp,all,corp
4421,4.997680e+03,dst fddi,obs,(02/22/99 07:22:43),0,all,fddi,fddi
4422,1.102362e+04,dst switch,obs,(02/22/99 07:22:43),0,all,switch,switch
4423,1.233169e+04,dst local,obs,(02/22/99 07:22:43),0,all,local,local
4424,3.632506e+04,dst corp,obs,(02/22/99 07:22:43),0,all,corp,corp
4425,6.467805e+04,total,obs,(02/22/99 07:22:43),0,all,all,all
4451,0.000000e+00,fddi->fddi,obs,(02/22/99 07:27:43),1,fddi,fddi,
4452,7.272727e+01,fddi->switch,obs,(02/22/99 07:27:43),1,fddi,switch,
4453,8.960215e+03,fddi->local,obs,(02/22/99 07:27:43),1,fddi,local,
4454,2.828283e-01,fddi->corp,obs,(02/22/99 07:27:43),1,fddi,corp,
4455,6.196633e+01,switch->fddi,obs,(02/22/99 07:27:43),1,switch,fddi,
4456,3.399168e+03,switch->switch,obs,(02/22/99 07:27:43),1,switch,switch,
4457,4.029488e+03,switch->local,obs,(02/22/99 07:27:43),1,switch,local,
4458,3.443284e+04,switch->corp,obs,(02/22/99 07:27:43),1,switch,corp,
4459,4.513465e+03,local->fddi,obs,(02/22/99 07:27:43),1,local,fddi,
4460,9.366869e+02,local->switch,obs,(02/22/99 07:27:43),1,local,switch,
4461,1.089226e+01,local->local,obs,(02/22/99 07:27:43),1,local,local,
4462,3.057239e+00,local->corp,obs,(02/22/99 07:27:43),1,local,corp,
4463,5.656566e-01,corp->fddi,obs,(02/22/99 07:27:43),1,corp,fddi,
4464,3.751601e+04,corp->switch,obs,(02/22/99 07:27:43),1,corp,switch,
4465,4.202020e+00,corp->local,obs,(02/22/99 07:27:43),1,corp,local,
4466,0.000000e+00,corp->corp,obs,(02/22/99 07:27:43),1,corp,corp,
4467,9.033226e+03,src fddi,obs,(02/22/99 07:27:43),0,fddi,all,fddi
4468,4.192346e+04,src switch,obs,(02/22/99 07:27:43),0,switch,all,switch
4469,5.464101e+03,src local,obs,(02/22/99 07:27:43),0,local,all,local
4470,3.752077e+04,src corp,obs,(02/22/99 07:27:43),0,corp,all,corp
4471,4.575997e+03,dst fddi,obs,(02/22/99 07:27:43),0,all,fddi,fddi
4472,4.192459e+04,dst switch,obs,(02/22/99 07:27:43),0,all,switch,switch
4473,1.300480e+04,dst local,obs,(02/22/99 07:27:43),0,all,local,local
4474,3.443618e+04,dst corp,obs,(02/22/99 07:27:43),0,all,corp,corp
4475,9.394156e+04,total,obs,(02/22/99 07:27:43),0,all,all,all
4501,0.000000e+00,fddi->fddi,obs,(02/22/99 07:32:43),1,fddi,fddi,
4502,5.492593e+01,fddi->switch,obs,(02/22/99 07:32:43),1,fddi,switch,
4503,8.062589e+03,fddi->local,obs,(02/22/99 07:32:43),1,fddi,local,
4504,2.828283e-01,fddi->corp,obs,(02/22/99 07:32:43),1,fddi,corp,
4505,4.341077e+01,switch->fddi,obs,(02/22/99 07:32:43),1,switch,fddi,
4506,2.536798e+03,switch->switch,obs,(02/22/99 07:32:43),1,switch,switch,
4507,3.918195e+03,switch->local,obs,(02/22/99 07:32:43),1,switch,local,
4508,3.868412e+04,switch->corp,obs,(02/22/99 07:32:43),1,switch,corp,
4509,5.133249e+03,local->fddi,obs,(02/22/99 07:32:43),1,local,fddi,
4510,9.303939e+02,local->switch,obs,(02/22/99 07:32:43),1,local,switch,
4511,4.915825e+00,local->local,obs,(02/22/99 07:32:43),1,local,local,
4512,6.269360e+00,local->corp,obs,(02/22/99 07:32:43),1,local,corp,
4513,5.656566e-01,corp->fddi,obs,(02/22/99 07:32:43),1,corp,fddi,
4514,5.591949e+03,corp->switch,obs,(02/22/99 07:32:43),1,corp,switch,
4515,7.919192e+00,corp->local,obs,(02/22/99 07:32:43),1,corp,local,
4516,0.000000e+00,corp->corp,obs,(02/22/99 07:32:43),1,corp,corp,
4517,8.117798e+03,src fddi,obs,(02/22/99 07:32:43),0,fddi,all,fddi
4518,4.518253e+04,src switch,obs,(02/22/99 07:32:43),0,switch,all,switch
4519,6.074828e+03,src local,obs,(02/22/99 07:32:43),0,local,all,local
4520,5.600434e+03,src corp,obs,(02/22/99 07:32:43),0,corp,all,corp
4521,5.177226e+03,dst fddi,obs,(02/22/99 07:32:43),0,all,fddi,fddi
4522,9.114067e+03,dst switch,obs,(02/22/99 07:32:43),0,all,switch,switch
4523,1.199362e+04,dst local,obs,(02/22/99 07:32:43),0,all,local,local
4524,3.869068e+04,dst corp,obs,(02/22/99 07:32:43),0,all,corp,corp
4525,6.497559e+04,total,obs,(02/22/99 07:32:43),0,all,all,all
4551,0.000000e+00,fddi->fddi,obs,(02/22/99 07:37:42),1,fddi,fddi,
4552,8.459933e+01,fddi->switch,obs,(02/22/99 07:37:42),1,fddi,switch,
4553,8.951687e+03,fddi->local,obs,(02/22/99 07:37:42),1,fddi,local,
4554,2.828283e-01,fddi->corp,obs,(02/22/99 07:37:42),1,fddi,corp,
4555,7.040404e+01,switch->fddi,obs,(02/22/99 07:37:42),1,switch,fddi,
4556,2.421946e+03,switch->switch,obs,(02/22/99 07:37:42),1,switch,switch,
4557,4.712926e+03,switch->local,obs,(02/22/99 07:37:42),1,switch,local,
4558,3.589582e+04,switch->corp,obs,(02/22/99 07:37:42),1,switch,corp,
4559,4.352030e+03,local->fddi,obs,(02/22/99 07:37:42),1,local,fddi,
4560,4.685754e+03,local->switch,obs,(02/22/99 07:37:42),1,local,switch,
4561,1.019192e+01,local->local,obs,(02/22/99 07:37:42),1,local,local,
4562,4.861953e+00,local->corp,obs,(02/22/99 07:37:42),1,local,corp,
4563,5.656566e-01,corp->fddi,obs,(02/22/99 07:37:42),1,corp,fddi,
4564,4.857929e+03,corp->switch,obs,(02/22/99 07:37:42),1,corp,switch,
4565,5.616162e+00,corp->local,obs,(02/22/99 07:37:42),1,corp,local,
4566,0.000000e+00,corp->corp,obs,(02/22/99 07:37:42),1,corp,corp,
4567,9.036569e+03,src fddi,obs,(02/22/99 07:37:42),0,fddi,all,fddi
4568,4.310110e+04,src switch,obs,(02/22/99 07:37:42),0,switch,all,switch
4569,9.052838e+03,src local,obs,(02/22/99 07:37:42),0,local,all,local
4570,4.864111e+03,src corp,obs,(02/22/99 07:37:42),0,corp,all,corp
4571,4.423000e+03,dst fddi,obs,(02/22/99 07:37:42),0,all,fddi,fddi
4572,1.205023e+04,dst switch,obs,(02/22/99 07:37:42),0,all,switch,switch
4573,1.368042e+04,dst local,obs,(02/22/99 07:37:42),0,all,local,local
4574,3.590097e+04,dst corp,obs,(02/22/99 07:37:42),0,all,corp,corp
4575,6.605462e+04,total,obs,(02/22/99 07:37:42),0,all,all,all
4601,0.000000e+00,fddi->fddi,obs,(02/22/99 07:42:42),1,fddi,fddi,
4602,5.593939e+01,fddi->switch,obs,(02/22/99 07:42:42),1,fddi,switch,
4603,8.369040e+03,fddi->local,obs,(02/22/99 07:42:42),1,fddi,local,
4604,2.828283e-01,fddi->corp,obs,(02/22/99 07:42:42),1,fddi,corp,
4605,3.852525e+01,switch->fddi,obs,(02/22/99 07:42:42),1,switch,fddi,
4606,2.569364e+03,switch->switch,obs,(02/22/99 07:42:42),1,switch,switch,
4607,4.786327e+03,switch->local,obs,(02/22/99 07:42:42),1,switch,local,
4608,3.250932e+04,switch->corp,obs,(02/22/99 07:42:42),1,switch,corp,
4609,4.961209e+03,local->fddi,obs,(02/22/99 07:42:42),1,local,fddi,
4610,5.386384e+03,local->switch,obs,(02/22/99 07:42:42),1,local,switch,
4611,1.089226e+01,local->local,obs,(02/22/99 07:42:42),1,local,local,
4612,3.151515e+00,local->corp,obs,(02/22/99 07:42:42),1,local,corp,
4613,5.656566e-01,corp->fddi,obs,(02/22/99 07:42:42),1,corp,fddi,
4614,4.265492e+03,corp->switch,obs,(02/22/99 07:42:42),1,corp,switch,
4615,4.653199e+00,corp->local,obs,(02/22/99 07:42:42),1,corp,local,
4616,0.000000e+00,corp->corp,obs,(02/22/99 07:42:42),1,corp,corp,
4617,8.425263e+03,src fddi,obs,(02/22/99 07:42:42),0,fddi,all,fddi
4618,3.990354e+04,src switch,obs,(02/22/99 07:42:42),0,switch,all,switch
4619,1.036164e+04,src local,obs,(02/22/99 07:42:42),0,local,all,local
4620,4.270710e+03,src corp,obs,(02/22/99 07:42:42),0,corp,all,corp
4621,5.000300e+03,dst fddi,obs,(02/22/99 07:42:42),0,all,fddi,fddi
4622,1.227718e+04,dst switch,obs,(02/22/99 07:42:42),0,all,switch,switch
4623,1.317091e+04,dst local,obs,(02/22/99 07:42:42),0,all,local,local
4624,3.251276e+04,dst corp,obs,(02/22/99 07:42:42),0,all,corp,corp
4625,6.296115e+04,total,obs,(02/22/99 07:42:42),0,all,all,all
4651,0.000000e+00,fddi->fddi,obs,(02/22/99 07:47:43),1,fddi,fddi,
4652,9.635354e+01,fddi->switch,obs,(02/22/99 07:47:43),1,fddi,switch,
4653,8.839246e+03,fddi->local,obs,(02/22/99 07:47:43),1,fddi,local,
4654,2.828283e-01,fddi->corp,obs,(02/22/99 07:47:43),1,fddi,corp,
4655,8.886195e+01,switch->fddi,obs,(02/22/99 07:47:43),1,switch,fddi,
4656,2.949461e+03,switch->switch,obs,(02/22/99 07:47:43),1,switch,switch,
4657,4.188495e+03,switch->local,obs,(02/22/99 07:47:43),1,switch,local,
4658,3.696755e+04,switch->corp,obs,(02/22/99 07:47:43),1,switch,corp,
4659,4.589367e+03,local->fddi,obs,(02/22/99 07:47:43),1,local,fddi,
4660,1.422855e+03,local->switch,obs,(02/22/99 07:47:43),1,local,switch,
4661,5.316498e+00,local->local,obs,(02/22/99 07:47:43),1,local,local,
4662,1.480135e+01,local->corp,obs,(02/22/99 07:47:43),1,local,corp,
4663,5.656566e-01,corp->fddi,obs,(02/22/99 07:47:43),1,corp,fddi,
4664,6.316785e+03,corp->switch,obs,(02/22/99 07:47:43),1,corp,switch,
4665,8.942761e+00,corp->local,obs,(02/22/99 07:47:43),1,corp,local,
4666,0.000000e+00,corp->corp,obs,(02/22/99 07:47:43),1,corp,corp,
4667,8.935882e+03,src fddi,obs,(02/22/99 07:47:43),0,fddi,all,fddi
4668,4.419437e+04,src switch,obs,(02/22/99 07:47:43),0,switch,all,switch
4669,6.032340e+03,src local,obs,(02/22/99 07:47:43),0,local,all,local
4670,6.326293e+03,src corp,obs,(02/22/99 07:47:43),0,corp,all,corp
4671,4.678795e+03,dst fddi,obs,(02/22/99 07:47:43),0,all,fddi,fddi
4672,1.078545e+04,dst switch,obs,(02/22/99 07:47:43),0,all,switch,switch
4673,1.304200e+04,dst local,obs,(02/22/99 07:47:43),0,all,local,local
4674,3.698264e+04,dst corp,obs,(02/22/99 07:47:43),0,all,corp,corp
4675,6.548889e+04,total,obs,(02/22/99 07:47:43),0,all,all,all
4701,0.000000e+00,fddi->fddi,obs,(02/22/99 07:52:43),1,fddi,fddi,
4702,5.789226e+01,fddi->switch,obs,(02/22/99 07:52:43),1,fddi,switch,
4703,8.517296e+03,fddi->local,obs,(02/22/99 07:52:43),1,fddi,local,
4704,2.828283e-01,fddi->corp,obs,(02/22/99 07:52:43),1,fddi,corp,
4705,4.538047e+01,switch->fddi,obs,(02/22/99 07:52:43),1,switch,fddi,
4706,2.563721e+03,switch->switch,obs,(02/22/99 07:52:43),1,switch,switch,
4707,5.508929e+03,switch->local,obs,(02/22/99 07:52:43),1,switch,local,
4708,3.414336e+04,switch->corp,obs,(02/22/99 07:52:43),1,switch,corp,
4709,5.566717e+03,local->fddi,obs,(02/22/99 07:52:43),1,local,fddi,
4710,1.185545e+03,local->switch,obs,(02/22/99 07:52:43),1,local,switch,
4711,1.129630e+01,local->local,obs,(02/22/99 07:52:43),1,local,local,
4712,3.313131e+00,local->corp,obs,(02/22/99 07:52:43),1,local,corp,
4713,5.656566e-01,corp->fddi,obs,(02/22/99 07:52:43),1,corp,fddi,
4714,9.573010e+03,corp->switch,obs,(02/22/99 07:52:43),1,corp,switch,
4715,4.444444e+00,corp->local,obs,(02/22/99 07:52:43),1,corp,local,
4716,0.000000e+00,corp->corp,obs,(02/22/99 07:52:43),1,corp,corp,
4717,8.575471e+03,src fddi,obs,(02/22/99 07:52:43),0,fddi,all,fddi
4718,4.226139e+04,src switch,obs,(02/22/99 07:52:43),0,switch,all,switch
4719,6.766872e+03,src local,obs,(02/22/99 07:52:43),0,local,all,local
4720,9.578020e+03,src corp,obs,(02/22/99 07:52:43),0,corp,all,corp
4721,5.612663e+03,dst fddi,obs,(02/22/99 07:52:43),0,all,fddi,fddi
4722,1.338017e+04,dst switch,obs,(02/22/99 07:52:43),0,all,switch,switch
4723,1.404197e+04,dst local,obs,(02/22/99 07:52:43),0,all,local,local
4724,3.414695e+04,dst corp,obs,(02/22/99 07:52:43),0,all,corp,corp
4725,6.718175e+04,total,obs,(02/22/99 07:52:43),0,all,all,all
4751,0.000000e+00,fddi->fddi,obs,(02/22/99 07:57:42),1,fddi,fddi,
4752,8.094949e+01,fddi->switch,obs,(02/22/99 07:57:42),1,fddi,switch,
4753,9.463771e+03,fddi->local,obs,(02/22/99 07:57:42),1,fddi,local,
4754,2.828283e-01,fddi->corp,obs,(02/22/99 07:57:42),1,fddi,corp,
4755,7.105051e+01,switch->fddi,obs,(02/22/99 07:57:42),1,switch,fddi,
4756,2.268549e+03,switch->switch,obs,(02/22/99 07:57:42),1,switch,switch,
4757,5.122828e+03,switch->local,obs,(02/22/99 07:57:42),1,switch,local,
4758,3.898649e+04,switch->corp,obs,(02/22/99 07:57:42),1,switch,corp,
4759,4.991754e+03,local->fddi,obs,(02/22/99 07:57:42),1,local,fddi,
4760,1.872081e+03,local->switch,obs,(02/22/99 07:57:42),1,local,switch,
4761,2.412121e+01,local->local,obs,(02/22/99 07:57:42),1,local,local,
4762,4.390572e+01,local->corp,obs,(02/22/99 07:57:42),1,local,corp,
4763,5.656566e-01,corp->fddi,obs,(02/22/99 07:57:42),1,corp,fddi,
4764,5.697394e+03,corp->switch,obs,(02/22/99 07:57:42),1,corp,switch,
4765,5.495488e+02,corp->local,obs,(02/22/99 07:57:42),1,corp,local,
4766,0.000000e+00,corp->corp,obs,(02/22/99 07:57:42),1,corp,corp,
4767,9.545003e+03,src fddi,obs,(02/22/99 07:57:42),0,fddi,all,fddi
4768,4.644892e+04,src switch,obs,(02/22/99 07:57:42),0,switch,all,switch
4769,6.931862e+03,src local,obs,(02/22/99 07:57:42),0,local,all,local
4770,6.247508e+03,src corp,obs,(02/22/99 07:57:42),0,corp,all,corp
4771,5.063370e+03,dst fddi,obs,(02/22/99 07:57:42),0,all,fddi,fddi
4772,9.918973e+03,dst switch,obs,(02/22/99 07:57:42),0,all,switch,switch
4773,1.516027e+04,dst local,obs,(02/22/99 07:57:42),0,all,local,local
4774,3.903068e+04,dst corp,obs,(02/22/99 07:57:42),0,all,corp,corp
4775,6.917329e+04,total,obs,(02/22/99 07:57:42),0,all,all,all
4801,0.000000e+00,fddi->fddi,obs,(02/22/99 08:02:42),1,fddi,fddi,
4802,9.388215e+01,fddi->switch,obs,(02/22/99 08:02:42),1,fddi,switch,
4803,8.542576e+03,fddi->local,obs,(02/22/99 08:02:42),1,fddi,local,
4804,2.828283e-01,fddi->corp,obs,(02/22/99 08:02:42),1,fddi,corp,
4805,4.399327e+02,switch->fddi,obs,(02/22/99 08:02:42),1,switch,fddi,
4806,3.664845e+03,switch->switch,obs,(02/22/99 08:02:42),1,switch,switch,
4807,9.435088e+03,switch->local,obs,(02/22/99 08:02:42),1,switch,local,
4808,3.849241e+04,switch->corp,obs,(02/22/99 08:02:42),1,switch,corp,
4809,5.749855e+03,local->fddi,obs,(02/22/99 08:02:42),1,local,fddi,
4810,1.421377e+03,local->switch,obs,(02/22/99 08:02:42),1,local,switch,
4811,6.397306e+00,local->local,obs,(02/22/99 08:02:42),1,local,local,
4812,4.558923e+00,local->corp,obs,(02/22/99 08:02:42),1,local,corp,
4813,5.656566e-01,corp->fddi,obs,(02/22/99 08:02:42),1,corp,fddi,
4814,7.546455e+03,corp->switch,obs,(02/22/99 08:02:42),1,corp,switch,
4815,3.011111e+01,corp->local,obs,(02/22/99 08:02:42),1,corp,local,
4816,0.000000e+00,corp->corp,obs,(02/22/99 08:02:42),1,corp,corp,
4817,8.636741e+03,src fddi,obs,(02/22/99 08:02:42),0,fddi,all,fddi
4818,5.203228e+04,src switch,obs,(02/22/99 08:02:42),0,switch,all,switch
4819,7.182189e+03,src local,obs,(02/22/99 08:02:42),0,local,all,local
4820,7.577131e+03,src corp,obs,(02/22/99 08:02:42),0,corp,all,corp
4821,6.190354e+03,dst fddi,obs,(02/22/99 08:02:42),0,all,fddi,fddi
4822,1.272656e+04,dst switch,obs,(02/22/99 08:02:42),0,all,switch,switch
4823,1.801417e+04,dst local,obs,(02/22/99 08:02:42),0,all,local,local
4824,3.849725e+04,dst corp,obs,(02/22/99 08:02:42),0,all,corp,corp
4825,7.542834e+04,total,obs,(02/22/99 08:02:42),0,all,all,all
4851,0.000000e+00,fddi->fddi,obs,(02/22/99 08:07:43),1,fddi,fddi,
4852,6.115152e+01,fddi->switch,obs,(02/22/99 08:07:43),1,fddi,switch,
4853,4.509712e+04,fddi->local,obs,(02/22/99 08:07:43),1,fddi,local,
4854,2.828283e-01,fddi->corp,obs,(02/22/99 08:07:43),1,fddi,corp,
4855,6.880135e+01,switch->fddi,obs,(02/22/99 08:07:43),1,switch,fddi,
4856,2.226061e+03,switch->switch,obs,(02/22/99 08:07:43),1,switch,switch,
4857,7.427987e+03,switch->local,obs,(02/22/99 08:07:43),1,switch,local,
4858,4.253111e+04,switch->corp,obs,(02/22/99 08:07:43),1,switch,corp,
4859,1.644568e+04,local->fddi,obs,(02/22/99 08:07:43),1,local,fddi,
4860,1.807865e+03,local->switch,obs,(02/22/99 08:07:43),1,local,switch,
4861,1.129630e+01,local->local,obs,(02/22/99 08:07:43),1,local,local,
4862,4.683502e+00,local->corp,obs,(02/22/99 08:07:43),1,local,corp,
4863,5.656566e-01,corp->fddi,obs,(02/22/99 08:07:43),1,corp,fddi,
4864,6.732077e+03,corp->switch,obs,(02/22/99 08:07:43),1,corp,switch,
4865,3.017508e+01,corp->local,obs,(02/22/99 08:07:43),1,corp,local,
4866,0.000000e+00,corp->corp,obs,(02/22/99 08:07:43),1,corp,corp,
4867,4.515856e+04,src fddi,obs,(02/22/99 08:07:43),0,fddi,all,fddi
4868,5.225396e+04,src switch,obs,(02/22/99 08:07:43),0,switch,all,switch
4869,1.826953e+04,src local,obs,(02/22/99 08:07:43),0,local,all,local
4870,6.762818e+03,src corp,obs,(02/22/99 08:07:43),0,corp,all,corp
4871,1.651505e+04,dst fddi,obs,(02/22/99 08:07:43),0,all,fddi,fddi
4872,1.082715e+04,dst switch,obs,(02/22/99 08:07:43),0,all,switch,switch
4873,5.256658e+04,dst local,obs,(02/22/99 08:07:43),0,all,local,local
4874,4.253607e+04,dst corp,obs,(02/22/99 08:07:43),0,all,corp,corp
4875,1.224449e+05,total,obs,(02/22/99 08:07:43),0,all,all,all
4901,0.000000e+00,fddi->fddi,obs,(02/22/99 08:12:43),1,fddi,fddi,
4902,7.140067e+01,fddi->switch,obs,(02/22/99 08:12:43),1,fddi,switch,
4903,1.544129e+04,fddi->local,obs,(02/22/99 08:12:43),1,fddi,local,
4904,2.828283e-01,fddi->corp,obs,(02/22/99 08:12:43),1,fddi,corp,
4905,6.006061e+01,switch->fddi,obs,(02/22/99 08:12:43),1,switch,fddi,
4906,2.993498e+03,switch->switch,obs,(02/22/99 08:12:43),1,switch,switch,
4907,4.258296e+03,switch->local,obs,(02/22/99 08:12:43),1,switch,local,
4908,7.028633e+04,switch->corp,obs,(02/22/99 08:12:43),1,switch,corp,
4909,7.501603e+03,local->fddi,obs,(02/22/99 08:12:43),1,local,fddi,
4910,1.037667e+03,local->switch,obs,(02/22/99 08:12:43),1,local,switch,
4911,5.063973e+00,local->local,obs,(02/22/99 08:12:43),1,local,local,
4912,4.791246e+00,local->corp,obs,(02/22/99 08:12:43),1,local,corp,
4913,5.656566e-01,corp->fddi,obs,(02/22/99 08:12:43),1,corp,fddi,
4914,5.837128e+03,corp->switch,obs,(02/22/99 08:12:43),1,corp,switch,
4915,1.120202e+01,corp->local,obs,(02/22/99 08:12:43),1,corp,local,
4916,0.000000e+00,corp->corp,obs,(02/22/99 08:12:43),1,corp,corp,
4917,1.551297e+04,src fddi,obs,(02/22/99 08:12:43),0,fddi,all,fddi
4918,7.759819e+04,src switch,obs,(02/22/99 08:12:43),0,switch,all,switch
4919,8.549125e+03,src local,obs,(02/22/99 08:12:43),0,local,all,local
4920,5.848896e+03,src corp,obs,(02/22/99 08:12:43),0,corp,all,corp
4921,7.562229e+03,dst fddi,obs,(02/22/99 08:12:43),0,all,fddi,fddi
4922,9.939694e+03,dst switch,obs,(02/22/99 08:12:43),0,all,switch,switch
4923,1.971585e+04,dst local,obs,(02/22/99 08:12:43),0,all,local,local
4924,7.029141e+04,dst corp,obs,(02/22/99 08:12:43),0,all,corp,corp
4925,1.075092e+05,total,obs,(02/22/99 08:12:43),0,all,all,all
4951,0.000000e+00,fddi->fddi,obs,(02/22/99 08:17:43),1,fddi,fddi,
4952,6.403704e+01,fddi->switch,obs,(02/22/99 08:17:43),1,fddi,switch,
4953,1.481698e+04,fddi->local,obs,(02/22/99 08:17:43),1,fddi,local,
4954,2.828283e-01,fddi->corp,obs,(02/22/99 08:17:43),1,fddi,corp,
